Date,Accident_Count,Avg_Severity,Avg_Temperature,Avg_Humidity,Avg_Visibility,Avg_Wind_Speed,Avg_Precipitation,Accident_Count_7d_MA,Accident_Count_30d_MA,Accident_Count_7d_Std,Accident_Count_Lag_1,Accident_Count_Lag_3,Accident_Count_Lag_7,Accident_Count_Lag_14,Accident_Count_Lag_30,Avg_Temperature_Lag_1,Avg_Humidity_Lag_1,Avg_Visibility_Lag_1,Avg_Temperature_Lag_7,Avg_Humidity_Lag_7,Avg_Visibility_Lag_7,Weather_Risk_Index
2022-06-11,2314,2.1456352636127916,76.76404494382022,61.324114088159035,9.68647363872083,6.484269662921348,0.0033362143474503026,3193.714285714286,3562.3,1327.834918741237,4021.0,3530.0,2.0,2594.0,5330.0,76.15891569261377,57.492414822183534,9.596182541656304,92.0,36.0,10.0,-0.7501076419525416
2022-06-12,1923,2.1617264690587623,75.3588143525741,68.04004160166407,9.517420696827873,8.035153406136246,0.007930317212688508,3385.0,3429.6666666666665,924.3779890643461,2314.0,3941.0,584.0,2029.0,5902.0,76.76404494382022,61.324114088159035,9.68647363872083,72.9332191780822,61.68664383561644,9.849315068493151,-0.14148293496090772
2022-06-13,3027,2.041955731747605,79.50445986124876,62.36868186323092,9.45209778658738,7.832507433102081,0.002444664684506112,3185.1428571428573,3414.8333333333335,805.3706038363861,1923.0,4021.0,4426.0,2262.0,3472.0,75.3588143525741,68.04004160166407,9.517420696827873,75.62494351558969,61.443967464979664,9.754744690465431,-0.4910571056524706
2022-06-14,3132,2.066730523627075,79.41794380587484,57.49872286079183,9.58022030651341,8.19469987228608,0.002037037037037037,3126.8571428571427,3435.7,790.0264612807501,3027.0,2314.0,3540.0,4680.0,2506.0,79.50445986124876,62.36868186323092,9.45209778658738,74.3,66.31045197740113,9.476234463276837,-0.6356230103782303
2022-06-15,3586,2.0387618516452872,79.7813720022309,58.39347462353597,9.633262688232012,7.562799776910206,0.0007027328499721138,3134.8571428571427,3396.266666666667,795.0566915994846,3132.0,1923.0,3530.0,5301.0,4769.0,79.41794380587484,57.49872286079183,9.58022030651341,75.71104815864022,65.28668555240793,9.33944759206799,-0.7652582241809149
2022-06-16,3846,2.0408216328653146,78.94565782631305,61.816172646905876,9.544981799271971,8.649375975039002,0.005969838793551742,3121.285714285714,3357.866666666667,779.6643966659926,3586.0,3027.0,3941.0,3530.0,4998.0,79.7813720022309,58.39347462353597,9.633262688232012,75.9533113422989,63.62344582593251,9.21733062674448,-0.3059819834921822
2022-06-17,4099,2.0700170773359354,79.4647474993901,57.543791168577705,9.711697975115882,9.052744571846791,0.004818248353256892,3132.4285714285716,3337.0333333333333,795.0712456844738,3846.0,3132.0,4021.0,1.0,4724.0,78.94565782631305,61.816172646905876,9.544981799271971,76.15891569261377,57.492414822183534,9.596182541656304,-0.4741536212036523
2022-06-18,2617,2.15437523882308,73.96599159342759,52.58196408100879,9.950802445548337,9.996331677493313,0.001119602598395109,3175.714285714286,3267.6,750.0617117468049,4099.0,3586.0,2314.0,2.0,4700.0,79.4647474993901,57.543791168577705,9.711697975115882,76.76404494382022,61.324114088159035,9.68647363872083,-0.7171454806916733
2022-06-19,2085,2.157314148681055,73.49544364508394,45.85755395683453,9.938129496402878,9.325227817745803,0.0014148681055155877,3198.8571428571427,3162.266666666667,706.1835050871117,2617.0,3846.0,1923.0,584.0,5245.0,73.96599159342759,52.58196408100879,9.950802445548337,75.3588143525741,68.04004160166407,9.517420696827873,-0.9553838918147688
2022-06-20,3102,2.0473887814313345,77.37911025145068,47.56931012250161,9.925531914893616,7.070083816892328,0.002256608639587363,3209.5714285714284,3163.233333333333,703.7061074868269,2085.0,4099.0,3027.0,4426.0,3073.0,73.49544364508394,45.85755395683453,9.938129496402878,79.50445986124876,62.36868186323092,9.45209778658738,-1.1610144326488552
2022-06-21,3649,2.0230200054809537,80.33790079473829,49.81721019457385,9.878117292408879,6.821183885996163,0.0007892573307755549,3283.4285714285716,3213.233333333333,721.1229338429491,3102.0,2617.0,3132.0,3540.0,2149.0,77.37911025145068,47.56931012250161,9.925531914893616,79.41794380587484,57.49872286079183,9.58022030651341,-1.1720593684390956
